"1_Номер разрешения";"1_Номер ТС";"1_Наименование";"1_Номер бланка разрешения";"1_Марка, модель ТС";"1_ИНН";"1_ОГРН"
"01266";"Н911МО197";"ООО ЦПК";"МСК 001292";"RENAULT SR";"7720583542";"5077746757688"
"01268";"Н912МО197";"ООО ЦПК";"МСК 001294";"RENAULT SR";"7720583542";"5077746757688"
"01269";"К070НЕ197";"ООО ЦПК";"МСК 001295";"RENAULT SR";"7720583542";"5077746757688"
"01271";"Н909МО197";"ООО ЦПК";"МСК 001297";"RENAULT SR";"7720583542";"5077746757688"
"01273";"К068НЕ197";"ООО ЦПК";"МСК 001299";"RENAULT SR";"7720583542";"5077746757688"
"01274";"Н918МО197";"ООО ЦПК";"МСК 001300";"RENAULT SR";"7720583542";"5077746757688"
"01276";"К075НЕ197";"ООО ЦПК";"МСК 001302";"RENAULT SR";"7720583542";"5077746757688"
"01282";"К462КР197";"ООО СМТ";"МСК 001375";"Renault SR";"7714700265";"5077746965654"
"01283";"Х547МВ197";"ООО СМТ";"МСК 001374";"Renault Logan SR";"7714700265";"5077746965654"
"01287";"Х731ОР199";"ООО СМТ";"МСК 001357";"Renault Logan SR";"7714700265";"5077746965654"
"01288";"Х523ХТ199";"ООО СМТ";"МСК 001358";"Renault SR";"7714700265";"5077746965654"
"01292";"Е493МА197";"ООО СМТ";"МСК 001362";"Renault Logan SR";"7714700265";"5077746965654"
"01293";"А199КН77";"ООО СМТ";"МСК 029168";"Volkswagen Polo";"7714700265";"5077746965654"
"01297";"Х347ОР199";"ООО СМТ";"МСК 001367";"Renault Logan SR";"7714700265";"5077746965654"
"01298";"А660ХО199";"ООО СМТ";"МСК 001368";"Renault Logan SR";"7714700265";"5077746965654"
"01302";"Е305АК197";"ООО СМТ";"МСК 027189";"Renault SR";"7714700265";"5077746965654"
"01303";"Р036СР199";"ООО СМТ";"МСК 001316";"Renault SR";"7714700265";"5077746965654"
"01307";"Х364ХТ199";"ООО СМТ";"МСК 001320";"Renault SR";"7714700265";"5077746965654"
"01308";"В976КР197";"ООО СМТ";"МСК 001321";"Renault SR";"7714700265";"5077746965654"
"01312";"О750СМ199";"ООО СМТ";"МСК 001325";"Renault SR";"7714700265";"5077746965654"
"01313";"А143ХО199";"ООО СМТ";"МСК 001326";"Renault Logan SR";"7714700265";"5077746965654"
"01317";"У706УТ199";"ООО СМТ";"МСК 027193";"Renault SR";"7714700265";"5077746965654"
"01318";"Р925КМ197";"ООО СМТ";"МСК 001331";"Renault Logan SR";"7714700265";"5077746965654"
"01322";"У486УТ199";"ООО СМТ";"МСК 001335";"Renault SR";"7714700265";"5077746965654"
"01323";"К409КР197";"ООО СМТ";"МСК 001336";"Renault SR";"7714700265";"5077746965654"
"01327";"В985УО199";"ООО СМТ";"МСК 027194";"Renault SR";"7714700265";"5077746965654"
"01328";"Х485ХТ199";"ООО СМТ";"МСК 001341";"Renault SR";"7714700265";"5077746965654"
"01332";"Х552ХТ199";"ООО СМТ";"МСК 001345";"Renault SR";"7714700265";"5077746965654"
"01333";"А412КУ197";"ООО СМТ";"МСК 001346";"Renault Logan SR";"7714700265";"5077746965654"
"01337";"К016ХЕ199";"ООО СМТ";"МСК 001350";"Renault Logan SR";"7714700265";"5077746965654"
"01341";"О731СМ199";"ООО СМТ";"МСК 001354";"Renault SR";"7714700265";"5077746965654"
"01356";"Т916НО197";"ООО Растабан";"МСК 001308";"Ford Focus";"7714593493";"1057746411029"
"01361";"М796НК197";"Батраков Вячеслав Вячеславович";"МСК 001376";"Opel Astra";"771608758724";"308770000377313"
"01363";"Н968СТ150";"Маржохов Анзор Исуфович";"МСК 026665";"Toyota Camry";"071509832181";"308500412600012"
"01365";"К813НВ190";"Донцов Алксандр Сергеевич";"МСК 001377";"Ford Focus";"611700694260";"308611702800020"
"01368";"А841НО197";"ООО ПАТ";"МСК 001414";"Skoda Octavia";"7728747094";"1107746708442"
"01373";"А762ЕН197";"ООО ПАТ";"МСК 001419";"Chevrolet Klal Epika";"7728747094";"1107746708442"
"01378";"М641ВР197";"ООО ПАТ";"МСК 001424";"Chevrolet Klal Epika";"7728747094";"1107746708442"
"01383";"М437ВР197";"ООО ПАТ";"МСК 001429";"Chevrolet Klal";"7728747094";"1107746708442"
"01388";"М688МС197";"ООО ПАТ";"МСК 001435";"Skoda Octavia";"7728747094";"1107746708442"
"01393";"А844НО197";"ООО ПАТ";"МСК 001442";"Skoda Octavia";"7728747094";"1107746708442"
"01396";"Р770ВМ12";"Армяков Руслан Валерьевич";"МСК 001380";"Ford Focus";"120602035662";"309122607500017"
"01398";"О588МР190";"Бурлака Анатолий Петрович";"МСК 001381";"Ford Focus";"500405567105";"311500413300042"
"01400";"Н169АУ197";"Шукаева Ольга Николаевна";"МСК 001309";"KIA RIO";"770500166209";"304770000513301"
"01403";"К746СХ32";"Овсепян Карапет Рафикович";"МСК 001444";"ШЕВРОЛЕ KLAN(J200/LACETTI)";"342201559205";"306345331800062"
"01405";"Н180ТА199";"Кожара Сергей Борисович";"МСК 001381";"Citroen Berlingo";"771535373825";"309774609701268"
"01407";"М784УА197";"Селиверстов Игорь Петрович";"МСК 018478";"CITROEN C5";"772637503070";"309774633500313"
"01410";"Н804ТА150";"Бардычевский Сергей Алексеевич";"МСК 001447";"KIA GE MAGENTIS OPTIMA M";"500404223461";"308500412100010"
"01412";"С303ЕК190";"Ваганов Андрей Александрович";"МСК 001448";"DAEWOO NEXIA";"500113003119";"311500106000062"
"01414";"О280КЕ197";"Тома Николай Алексеевич";"МСК 001387";"Chevrolet Aveo";"773006413941";"310774611101068"
"01418";"Н997МР190";"Казарян Ашот Гарушович";"МСК 001446";"Kia Spectra FB2272";"502700041673";"307502709500037"
"01420";"Р793УН177";"Кузнецов Андрей Вячеславович";"МСК 001312";"Skoda Octavia Ambiye";"771523887304";"307770000344908"
"01422";"Т978XO197";"Макаров Денис Игоревич";"МСК 021097";"SKODA OCTAVIA";"772152071229";"308774629100948"
"01426";"В566СР150";"Нефедов Олег Олегович";"МСК 001314";"Ford Focus";"504707443840";"309504732200032"
"01428";"Т338КУ197";"Егоров Михаил Алексеевич";"МСК 001453";"VAZ 21041-30";"772402082402";"311774609400161"
"01431";"Е262ВР199";"КЛИМЕНКО СЕРГЕЙ ВАСИЛЬЕВИЧ";"МСК 001454";"Ford C-MAX";"773065014748";"306770000418625"
"01433";"Н198КН197";"Урманчиев Александр Юрьевич";"МСК 001460";"RENAULT SR";"770372003703";"311774608000581"
"01440";"А675НУ199";"Тагиров Руслан Александрович";"МСК 001465";"VOLKSWAGEN CADDY";"771540754833";"311774620800262"
"01441";"Н961НХ190";"Бабенков Владимир Викторович";"МСК 001467";"VAZ 210740";"503812047570";"311503820600031"
"01443";"О979НМ199";"Зайцев Виктор Владимирович";"МСК 001524";"MAZDA CX-7";"772404457230";"308774628700233"
"01448";"Н411РО199";"ООО ЮВ ТРАНС";"МСК 001501";"Hyundai Sonata";"7723626730";"1077759723997"
"01453";"Х963ХВ199";"ООО ЮВ ТРАНС";"МСК 001506";"Renault Logan SR";"7723626730";"1077759723997"
"01458";"О325АР199";"ООО ЮВ ТРАНС";"МСК 001511";"Renault Logan SR";"7723626730";"1077759723997"
"01463";"Н896АХ199";"ООО ЮВ ТРАНС";"МСК 001516";"Renault Logan SR";"7723626730";"1077759723997"
"01468";"У760КМ197";"ООО ЮВ ТРАНС";"МСК 001521";"Hyundai Sonata";"7723626730";"1077759723997"
"01473";"Х498АР199";"ООО ЮВ ТРАНС";"МСК 001472";"Renault Logan SR";"7723626730";"1077759723997"
"01478";"Н894АХ199";"ООО ЮВ ТРАНС";"МСК 001477";"Renault Logan SR";"7723626730";"1077759723997"
"01483";"Н280РО199";"ООО ЮВ ТРАНС";"МСК 001482";"Hyundai Sonata";"7723626730";"1077759723997"
"01488";"Р882МЕ199";"ООО ЮВ ТРАНС";"МСК 001487";"Renault Logan SR";"7723626730";"1077759723997"
"01493";"Х499АР199";"ООО ЮВ ТРАНС";"МСК 001492";"Renault Logan SR";"7723626730";"1077759723997"
"01498";"Р124ВК190";"Краснов Андрей Анатольевич";"МСК 001469";"KIA-ED CEED";"505010224940";"304505027800253"
"01583";"В277ЕТ197";"ООО ТрансКар";"МСК 010080";"RENAULT SR";"7720692870";"1107746622136"
"01593";"У796ВМ197";"ООО ТрансКар";"МСК 001620";"RENAULT SYMBOL";"7720692870";"1107746622136"
"01594";"К398ВТ197";"ООО ТрансКар";"МСК 001621";"RENAULT SYMBOL";"7720692870";"1107746622136"
"01600";"Е626ЕР77";"Иванов Константин Викторович";"МСК 027596";"SKODA OCTAVIA";"771707273760";"307770000146711"
"01601";"Е409ХЕ199";"Хлынин Михаил Юрьевич";"МСК 030498";"SKODA OCTAVIA";"772151510787";"310774630200018"
"01607";"В554НВ199";"ООО Дон-Авто";"МСК 001636";"HYUNDAI SONATA";"7727228459";"1027727010046"
"01608";"Р416АА199";"ООО Дон-Авто";"МСК 001637";"HYUNDAI SONATA";"7727228459";"1027727010046"
"01614";"А483НС199";"ООО Дон-Авто";"МСК 001643";"HYUNDAI SONATA";"7727228459";"1027727010046"
"01615";"В374НВ199";"ООО Дон-Авто";"МСК 001644";"HYUNDAI SONATA";"7727228459";"1027727010046"
"01621";"К275МЕ199";"ООО Дон-Авто";"МСК 001650";"HYUNDAI SONATA";"7727228459";"1027727010046"
"01622";"Р484КК199";"ООО Дон-Авто";"МСК 001651";"HYUNDAI SONATA";"7727228459";"1027727010046"
"01628";"О462ХН177";"ООО Дон-Авто";"МСК 001657";"HYUNDAI SONATA";"7727228459";"1027727010046"
"01629";"М673АТ199";"ООО Дон-Авто";"МСК 001658";"HYUNDAI SONATA";"7727228459";"1027727010046"
"01635";"Р856КК199";"ООО Дон-Авто";"МСК 001664";"HYUNDAI SONATA";"7727228459";"1027727010046"
"01636";"М875АТ199";"ООО Дон-Авто";"МСК 001665";"HYUNDAI SONATA";"7727228459";"1027727010046"
"01642";"К265МЕ199";"ООО Дон-Авто";"МСК 001671";"HYUNDAI SONATA";"7727228459";"1027727010046"
"01643";"О601ХН177";"ООО Дон-Авто";"МСК 001672";"HYUNDAI SONATA";"7727228459";"1027727010046"
"01649";"А485НС199";"ООО Дон-Авто";"МСК 001678";"HYUNDAI SONATA";"7727228459";"1027727010046"
"01650";"А489НС199";"ООО Дон-Авто";"МСК 001679";"HYUNDAI SONATA";"7727228459";"1027727010046"
"01656";"ВО38377";"ООО Дон-Авто";"МСК 001685";"HYUNDAI SONATA";"7727228459";"1027727010046"
"01657";"ВО38577";"ООО Дон-Авто";"МСК 001686";"HYUNDAI SONATA";"7727228459";"1027727010046"
"01663";"К266МЕ199";"ООО Дон-Авто";"МСК 001692";"HYUNDAI SONATA";"7727228459";"1027727010046"
"01664";"К264МЕ199";"ООО Дон-Авто";"МСК 001693";"HYUNDAI SONATA";"7727228459";"1027727010046"
"01670";"А432ВУ199";"ООО Дон-Авто";"МСК 001699";"HYUNDAI SONATA";"7727228459";"1027727010046"
"01671";"Н138ЕУ199";"ООО Дон-Авто";"МСК 001700";"HYUNDAI SONATA";"7727228459";"1027727010046"
"01677";"А392ВУ199";"ООО Дон-Авто";"МСК 001706";"HYUNDAI SONATA";"7727228459";"1027727010046"
"01678";"В210ВН199";"ООО Дон-Авто";"МСК 001707";"HYUNDAI SONATA";"7727228459";"1027727010046"
"01684";"Р857КК199";"ООО Дон-Авто";"МСК 001713";"HYUNDAI SONATA";"7727228459";"1027727010046"
"01685";"Р960КК199";"ООО Дон-Авто";"МСК 001714";"HYUNDAI SONATA";"7727228459";"1027727010046"
"01691";"О425ХН177";"ООО Дон-Авто";"МСК 001720";"HYUNDAI SONATA";"7727228459";"1027727010046"
"01692";"Р995ХВ177";"ООО Дон-Авто";"МСК 001721";"HYUNDAI SONATA";"7727228459";"1027727010046"
"01693";"Р054КК199";"ООО Дон-Авто";"МСК 001722";"HYUNDAI SONATA";"7727228459";"1027727010046"
"01700";"Р952АА199";"ООО Дон-Авто";"МСК 001729";"HYUNDAI SONATA";"7727228459";"1027727010046"
"01707";"В520НВ199";"ООО Дон-Авто";"МСК 001736";"HYUNDAI SONATA";"7727228459";"1027727010046"
"01708";"В521НВ199";"ООО Дон-Авто";"МСК 001737";"HYUNDAI SONATA";"7727228459";"1027727010046"
"01713";"ЕМ47977";"ООО НЖТ-ЮГ";"МСК 002007";"FORD FOCUS";"7719730841";"1097746542365"
"01715";"ЕМ36677";"ООО НЖТ-ЮГ";"МСК 002009";"FORD FOCUS";"7719730841";"1097746542365"
"01720";"ЕМ37177";"ООО НЖТ-ЮГ";"МСК 002014";"FORD FOCUS";"7719730841";"1097746542365"
"01722";"ЕМ45877";"ООО НЖТ-ЮГ";"МСК 002015";"FORD FOCUS";"7719730841";"1097746542365"
"01727";"ЕМ45577";"ООО НЖТ-ЮГ";"МСК 002020";"FORD FOCUS";"7719730841";"1097746542365"
"01729";"ЕМ42977";"ООО НЖТ-ЮГ";"МСК 002022";"FORD FOCUS";"7719730841";"1097746542365"
"01735";"ЕМ42777";"ООО НЖТ-ЮГ";"МСК 002028";"FORD FOCUS";"7719730841";"1097746542365"
"01737";"ЕМ20277";"ООО НЖТ-ЮГ";"МСК 002030";"FORD FOCUS";"7719730841";"1097746542365"
"01742";"ЕМ14377";"ООО НЖТ-ЮГ";"МСК 002035";"FORD FOCUS";"7719730841";"1097746542365"
"01744";"ЕМ20377";"ООО НЖТ-ЮГ";"МСК 002037";"FORD FOCUS";"7719730841";"1097746542365"
"01745";"ЕМ46477";"ООО НЖТ-ЮГ";"МСК 002038";"FORD FOCUS";"7719730841";"1097746542365"
"01746";"Х032КВ150";"Кондарацкий Игорь Геннадьевич";"МСК 001739";"PEUGEOT- 307";"772665039164";"306770000039578"
"01747";"А200НС197";"Коротков Николай Федорович";"МСК 001740";"RENAULT SR";"771532636850";"311774604100050"
"01752";"ЕМ26577";"ООО НЖТ-ВОСТОК";"МСК 001966";"FORD FOCUS";"7719750140";"1107746402246"
"01754";"ЕМ26777";"ООО НЖТ-ВОСТОК";"МСК 001968";"FORD FOCUS";"7719750140";"1107746402246"
"01759";"ЕМ26477";"ООО НЖТ-ВОСТОК";"МСК 001973";"FORD FOCUS";"7719750140";"1107746402246"
"01761";"ЕМ35877";"ООО НЖТ-ВОСТОК";"МСК 001975";"FORD FOCUS";"7719750140";"1107746402246"
"01766";"ЕМ35677";"ООО НЖТ-ВОСТОК";"МСК 001980";"FORD FOCUS";"7719750140";"1107746402246"
"01768";"ЕМ27477";"ООО НЖТ-ВОСТОК";"МСК 001981";"FORD FOCUS";"7719750140";"1107746402246"
"01773";"ЕМ26677";"ООО НЖТ-ВОСТОК";"МСК 001986";"FORD FOCUS";"7719750140";"1107746402246"
"01777";"ЕМ36477";"ООО НЖТ-ВОСТОК";"МСК 001990";"FORD FOCUS";"7719750140";"1107746402246"
"01778";"ЕМ35777";"ООО НЖТ-ВОСТОК";"МСК 002002";"FORD FOCUS";"7719750140";"1107746402246"
"01784";"ЕМ40877";"ООО НЖТ-ВОСТОК";"МСК 001997";"FORD FOCUS";"7719750140";"1107746402246"
"01785";"ЕМ40777";"ООО НЖТ-ВОСТОК";"МСК 001998";"FORD FOCUS";"7719750140";"1107746402246"
"01791";"А583АК197";"ООО Ритм жизни";"МСК 001766";"Renault SR";"7714636130";"1067746273198"
"01792";"К590УА199";"ООО Ритм жизни";"МСК 001767";"Renault Logan SR";"7714636130";"1067746273198"
"01798";"К479УА199";"ООО Ритм жизни";"МСК 001773";"Renault SR";"7714636130";"1067746273198"
"01799";"А081КТ197";"ООО Ритм жизни";"МСК 001774";"Renault SR";"7714636130";"1067746273198"
"01805";"Т738ТК199";"ООО Ритм жизни";"МСК 001780";"Renault SR";"7714636130";"1067746273198"
"01806";"К954ЕМ197";"ООО Ритм жизни";"МСК 001781";"Renault SR";"7714636130";"1067746273198"
"09643";"О038РЕ197";"ООО Автобаза №1";"МСК 009820";"CHEVROLET KLAN J200/LACHETTI";"7729656636";"1107746430274"
"09644";"Х875ОС197";"ООО Автобаза №1";"МСК 009821";"CHEVROLET KLAN J200/LACHETTI";"7729656636";"1107746430274"
"09650";"В836РМ190";"Жданов Алексей Викторович";"МСК009650";"CHEVROLET CRUZE";"262602926702";"304262634300095"
"09651";"Р773МТ64";"КОРОЛЬ ВАДИМ ВАСИЛЬЕВИЧ";"МСК009828";"CHEVROLET KLAN J200";"644000380506";"311644023600033"
"09656";"К764ТН97";"НЕРЕТИН АЛЕКСАНДР НИКОЛАЕВИЧ";"МСК009834";"MITSUBISHI LANSER 1.3";"773409422787";"311774604500041"
"09657";"А684РМ197";"МОРОЗОВ СЕРГЕЙ ВИКТОРОВИЧ";"МСК 009835";"OPEL ASTRA A-HNB";"773114691135";"311774604500884"
"09658";"Р110КК197";"Кузнецов Михаил Владимирович";"МСК009833";"RENAULT SR";"772649355194";"311774601200240"
"09659";"У310ТУ36";"Воронин Виктор Сергеевич";"МСК009836";"ВАЗ 21113";"361202827271";"311362729100053"
"09660";"В605ХР199";"СИНДЕЕВ ВЛАДИМИР НИКОЛАЕВИЧ";"МСК009837";"RENAULT MEGANE II";"772880400022";"310774607700918"
"09670";"С239РА197";"ООО Растабан";"МСК 009847";"Renault Logan";"7714593493";"1057746411029"
"09671";"С539РА197";"ООО Растабан";"МСК 009848";"Renault FLUENCE";"7714593493";"1057746411029"
"09672";"С965РА197";"ООО Растабан";"МСК 009849";"Renault Logan";"7714593493";"1057746411029"
"09673";"С468ОУ197";"ООО Растабан";"МСК 009850";"Renault FLUENCE";"7714593493";"1057746411029"
"09674";"С469ОУ197";"ООО Растабан";"МСК 009851";"Renault FLUENCE";"7714593493";"1057746411029"
"09675";"С538РА197";"ООО Растабан";"МСК 025198";"Renault Logan";"7714593493";"1057746411029"
"09676";"С238РА197";"ООО Растабан";"МСК 009853";"Renault Logan";"7714593493";"1057746411029"
"09677";"С540РА197";"ООО Растабан";"МСК 009854";"Renault FLUENCE";"7714593493";"1057746411029"
"09678";"С962РА197";"ООО Растабан";"МСК 009855";"Renault FLUENCE";"7714593493";"1057746411029"
"09679";"С321ОК197";"ООО Растабан";"МСК 009856";"Ford Focus";"7714593493";"1057746411029"
"09680";"С966РА197";"ООО Растабан";"МСК 009857";"Renault Logan";"7714593493";"1057746411029"
"09681";"Р912РВ197";"ООО Главпрокат";"МСК 009858";"Volkswagen Passat";"7724799172";"1117746592094"
"09682";"Р427РВ197";"ООО Главпрокат";"МСК 009859";"Ford Focus";"7724799172";"1117746592094"
"09683";"С961ОС197";"ООО Главпрокат";"МСК 009860";"Renault Logan";"7724799172";"1117746592094"
"09684";"Р917ОО197";"ООО Главпрокат";"МСК 009861";"Ford Focus";"7724799172";"1117746592094"
"09685";"Р250РВ197";"ООО Главпрокат";"МСК 009862";"Renault Logan";"7724799172";"1117746592094"
"09686";"Р248РВ197";"ООО Главпрокат";"МСК 009863";"Renault Logan";"7724799172";"1117746592094"
"09687";"Р641ОО197";"ООО Главпрокат";"МСК 009864";"Volkswagen Polo";"7724799172";"1117746592094"
"09688";"Р922ОО197";"ООО Главпрокат";"МСК 009865";"Ford Focus";"7724799172";"1117746592094"
